"","coords.x1","coords.x2","cluster"
"29808",554825.000000283,190707.999998673,0
"29809",550537.000000247,183200.999998889,0
"29810",553906.000000275,188024.999998723,17
"29811",552672.000000264,187303.999998785,0
"29812",554996.000000284,190846.999998664,0
"29813",551323.000000253,188919.999998845,16
"29814",550272.000000244,189998.999998892,0
"29815",553516.000000271,192687.999998736,0
"29816",557198.000000305,187348.999998554,0
"29817",553967.000000275,192859.999998714,0
"29818",554233.000000278,187875.999998708,17
"29819",554390.000000279,192629.999998692,0
"29820",554477.00000028,190550.999998692,0
"29821",553896.000000274,192689.999998718,0
"29822",556189.000000295,185101.999998612,0
"29823",550625.000000247,188866.999998877,16
"29824",553205.000000269,190716.999998754,18
"29825",552371.000000262,185416.999998802,0
"29826",550255.000000244,190168.999998892,0
"29827",554104.000000276,191235.99999871,18
"29828",553799.000000274,192364.999998722,0
"29829",551450.000000254,182717.999998849,0
"29830",552280.000000261,184115.999998808,0
"29831",549387.000000237,188167.999998933,0
"29832",549700.00000024,189264.999998917,0
"29833",552290.000000261,186587.999998804,0
"29834",554904.000000283,190629.999998669,0
"29835",554207.000000277,188762.999998709,17
"29836",552838.000000266,188836.999998775,16
"29837",550779.000000249,188696.99999887,16
"29838",557218.000000305,187375.999998552,0
"29839",551714.000000256,187669.99999883,16
"29840",553464.000000271,183131.999998752,0
"29841",550975.00000025,188197.999998863,16
"29842",553647.000000272,192892.99999873,0
"29843",554924.000000283,192473.999998665,0
"29844",552980.000000267,187802.999998769,0
"29845",555500.000000289,192100.999998636,0
"29846",557331.000000306,187565.999998546,0
"29847",551062.000000251,188097.999998858,16
"29848",556220.000000296,185601.999998609,0
"29849",550725.000000248,188722.999998873,16
"29850",553856.000000274,192812.999998719,0
"29851",553592.000000272,192793.999998732,0
"29852",552929.000000266,190163.999998768,0
"29853",553870.000000275,188352.999998726,17
"29854",553149.000000269,182732.999998769,0
"29855",554048.000000276,187937.999998717,17
"29856",555011.000000284,190858.999998664,0
"29857",554093.000000276,189809.999998712,0
"29858",551268.000000253,181614.999998858,0
"29859",553227.000000269,189887.999998754,0
"29860",553957.000000275,189452.999998719,0
"29861",553322.00000027,188724.999998751,0
"29862",556098.000000294,186801.999998614,0
"29863",550507.000000246,191280.999998879,0
"29864",551786.000000257,189155.999998825,16
"29865",553741.000000273,192520.999998724,0
"29866",552089.00000026,184655.999998816,0
"29867",551174.000000252,183277.999998859,0
"29868",556234.000000296,186546.999998606,0
"29869",552130.00000026,188739.999998809,16
"29870",554822.000000283,185950.999998681,0
"29871",554565.000000281,187834.999998691,17
"29872",551860.000000258,185366.999998826,0
"29873",552993.000000267,182263.999998778,0
"29874",550615.000000247,191352.999998874,0
"29875",554012.000000276,187164.99999872,0
"29876",553968.000000275,194465.999998711,0
"29877",550681.000000248,188934.999998875,16
"29878",552226.00000026,188718.999998804,16
"29879",557116.000000304,186115.99999856,0
"29880",554203.000000277,186825.999998711,0
"29881",550538.000000247,189700.999998879,16
"29882",554356.000000279,188547.999998701,17
"29883",550520.000000246,190444.99999888,0
"29884",551584.000000255,188053.999998835,16
"29885",552364.000000262,188401.999998798,16
"29886",553605.000000272,185612.999998743,0
"29887",550722.000000248,188849.999998874,16
"29888",553018.000000267,187890.999998767,0
"29889",553752.000000273,192388.999998725,0
"29890",551223.000000252,188508.99999885,16
"29891",554900.000000283,190568.99999867,0
"29892",554780.000000282,190160.999998677,0
"29893",555944.000000293,186815.999998622,0
"29894",553122.000000268,182817.999998771,0
"29895",550790.000000248,191395.999998866,0
"29896",557732.00000031,188126.999998523,0
"29897",553087.000000268,181921.999998774,0
"29898",549507.000000238,189476.999998926,0
"29899",553475.000000271,192172.999998739,18
"29900",552494.000000263,187099.999998794,0
"29901",553258.000000269,191979.999998749,18
"29902",552226.000000261,182221.999998813,0
"29903",553775.000000274,183119.999998739,0
"29904",549343.000000237,191802.999998929,0
"29905",549480.000000238,191519.999998924,0
"29906",554120.000000276,193846.999998704,0
"29907",553190.000000269,188959.999998758,0
"29908",552207.000000261,183916.999998812,0
"29909",553236.000000269,191476.999998751,18
"29910",551772.000000257,187313.999998828,16
"29911",553225.000000269,191518.999998752,18
"29912",553916.000000275,186435.999998726,0
"29913",550836.000000249,190851.999998865,0
"29914",553330.00000027,186921.999998753,0
"29915",551175.000000252,188921.999998852,16
"29916",553364.000000271,182752.999998759,0
"29917",550885.000000249,192816.99999886,0
"29918",550540.000000247,189696.999998881,16
"29919",551873.000000258,189480.99999882,16
"29920",552286.000000261,185395.999998806,0
"29921",551415.000000254,188544.999998841,16
"29922",554073.000000276,188289.999998715,17
"29923",554183.000000277,189020.999998709,17
"29924",550843.000000249,189313.999998867,16
"29925",551924.000000258,183822.999998825,0
"29926",549523.000000238,190362.999998924,0
"29927",555213.000000286,188766.999998657,17
"29928",554892.000000283,191262.99999867,0
"29929",551231.000000252,188834.99999885,16
"29930",553907.000000275,188526.999998723,17
"29931",552428.000000263,182021.999998804,0
"29932",550041.000000243,189317.999998903,16
"29933",553079.000000268,188954.999998764,0
"29934",550911.000000249,191136.999998862,0
"29935",553081.000000268,190738.999998761,18
"29936",551605.000000255,188392.999998834,16
"29937",552225.00000026,188087.999998805,16
"29938",550192.000000244,190333.999998893,0
"29939",551109.000000252,183229.999998863,0
"29940",550832.000000249,182789.999998876,0
"29941",550557.000000247,188777.999998881,16
"29942",550662.000000247,189234.999998875,16
"29943",551910.000000258,183616.999998827,0
"29944",554713.000000282,188567.999998683,17
"29945",549565.000000239,191618.99999892,0
"29946",555857.000000292,185744.999998628,0
"29947",550636.000000247,187456.99999888,0
"29948",554141.000000277,188196.999998712,17
"29949",553949.000000275,187686.999998723,17
"29950",550616.000000247,192163.999998873,0
"29951",557140.000000304,190261.999998551,0
"29952",552131.00000026,185766.999998814,0
"29953",553307.00000027,188359.999998753,0
"29954",551877.000000258,188203.999998821,16
"29955",553975.000000275,191554.999998715,18
"29956",551070.000000251,187537.999998859,16
"29957",553081.000000268,191771.999998759,18
"29958",556218.000000296,186287.999998609,0
"29959",555070.000000285,187946.999998665,17
"29960",552440.000000263,181840.999998804,0
"29961",554979.000000284,187624.99999867,17
"29962",554613.000000281,189688.999998686,0
"29963",552205.000000261,182107.999998816,0
"29964",554411.000000279,187049.999998701,0
"29965",554076.000000276,188897.999998714,17
"29966",554694.000000282,186961.999998686,0
"29967",552225.00000026,189330.999998803,16
"29968",550747.000000248,189853.999998871,16
"29969",553375.00000027,193156.999998741,0
"29970",552463.000000263,187430.999998795,0
"29971",551579.000000255,188055.999998835,16
"29972",555000.000000284,190772.999998664,0
"29973",555068.000000285,187894.999998665,17
"29974",555576.00000029,186366.999998642,0
"29975",551710.000000256,188702.999998828,16
"29976",550306.000000245,189162.999998891,16
"29977",553103.000000268,190708.999998758,0
"29978",554136.000000277,191999.999998706,0
"29979",553805.000000274,188294.999998728,17
"29980",550337.000000245,188518.999998891,16
"29981",557385.000000306,187348.999998543,0
"29982",551639.000000256,187517.999998833,16
"29983",551786.000000257,188911.999998824,16
"29984",550835.000000249,187949.999998869,16
"29985",551171.000000252,181783.999998863,0
"29986",556627.000000299,187489.999998584,0
"29987",551773.000000257,187296.999998827,16
"29988",554281.000000278,188891.999998703,17
"29989",552293.000000261,183991.999998809,0
"29990",549329.000000237,188260.999998935,0
"29991",550451.000000246,188933.999998885,16
"29992",550043.000000242,190891.999998901,0
"29993",550818.000000249,188875.999998868,16
"29994",552878.000000266,185721.999998776,0
"29995",554554.00000028,189678.999998688,0
"29996",552406.000000262,187458.999998797,0
"29997",551004.00000025,189195.99999886,16
"29998",554712.000000282,188147.999998682,17
"29999",554748.000000282,188767.99999868,17
"30000",553783.000000274,188358.99999873,17
"30001",551559.000000255,188021.999998836,16
"30002",549901.000000241,189708.999998908,0
"30003",550589.000000247,189895.999998877,16
"30004",556066.000000294,186634.999998616,0
"30005",554586.000000281,186665.999998692,0
"30006",554965.000000284,185150.999998675,0
"30007",550192.000000244,191824.999998893,0
"30008",552899.000000267,182407.999998782,0
"30009",553609.000000273,182603.999998747,0
"30010",556047.000000294,191913.999998608,0
"30011",555375.000000288,187284.999998651,0
"30012",549394.000000238,187746.999998933,0
"30013",559914.000000331,185100.999998401,0
"30014",552654.000000264,193076.999998778,0
"30015",549399.000000237,190488.99999893,0
"30016",549561.000000239,190214.999998923,0
"30017",551661.000000256,190476.999998827,0
"30018",557779.00000031,187759.99999852,0
"30019",554284.000000278,188195.999998706,17
"30020",551221.000000252,191325.999998848,0
"30021",552279.000000261,192436.999998797,0
"30022",552467.000000263,187452.999998794,0
"30023",551949.000000258,188450.999998818,16
"30024",553588.000000272,188312.999998739,17
"30025",550861.000000249,189355.999998866,16
"30026",550082.000000243,191585.999998897,0
"30027",555352.000000288,187295.999998652,0
"30028",553812.000000274,188291.999998727,17
"30029",549888.000000241,192250.999998905,0
"30030",552687.000000264,190941.999998779,0
"30031",556180.000000295,189776.999998605,0
"30032",557242.000000305,190288.999998546,0
"30033",551407.000000254,180820.999998853,0
"30034",554587.000000281,190163.999998686,0
"30035",552720.000000265,187131.999998783,0
"30036",549736.00000024,190645.999998913,0
"30037",554810.000000283,187900.999998678,17
"30038",556406.000000297,186617.999998598,0
"30039",551952.000000258,184928.999998823,0
"30040",550535.000000246,193419.999998875,0
"30041",551429.000000254,188692.999998842,16
"30042",554923.000000284,190588.999998669,0
"30043",555137.000000286,188103.999998661,17
"30044",551149.000000252,188935.999998854,16
"30045",551262.000000252,188858.999998849,16
"30046",551869.000000257,188780.99999882,16
"30047",553725.000000273,191057.999998729,18
"30048",557131.000000304,187292.999998558,0
"30049",554889.000000283,191731.999998669,0
"30050",553041.000000267,188401.999998766,0
"30051",551969.000000258,188129.999998817,16
"30052",552770.000000265,188697.999998778,16
"30053",549404.000000237,190933.999998928,0
"30054",552970.000000267,190992.999998765,18
"30055",550339.000000245,191816.999998886,0
"30056",550271.000000244,191790.999998889,0
"30057",553243.000000269,192259.99999875,0
"30058",551174.000000252,183048.999998861,0
"30059",554544.00000028,188319.999998691,17
"30060",553813.000000274,187329.999998729,0
"30061",554593.000000281,187150.999998691,0
"30062",552125.00000026,184645.999998815,0
"30063",554725.000000282,189872.999998679,0
"30064",552066.000000259,188290.999998812,16
"30065",554135.000000277,189477.99999871,0
"30066",553287.00000027,182904.999998762,0
"30067",552207.000000261,185221.99999881,0
"30068",553522.000000271,193144.999998736,0
"30069",554024.000000276,188888.999998716,17
"30070",555392.000000288,186764.999998651,0
"30071",553418.000000271,182236.999998757,0
"30072",551152.000000252,189059.999998854,16
"30073",557344.000000306,188355.999998542,0
"30074",555930.000000293,191559.999998615,0
"30075",549014.000000234,191067.999998944,0
"30076",553694.000000273,190710.999998731,18
"30077",553848.000000274,188352.999998726,17
"30078",558095.000000313,187817.999998503,0
"30079",554221.000000278,188323.999998708,17
"30080",549612.000000239,189431.99999892,0
"30081",549736.00000024,190647.999998913,0
"30082",550267.000000244,187804.999998895,0
"30083",553438.000000271,190947.999998741,18
"30084",551608.000000255,188510.999998833,16
"30085",552053.000000259,185375.999998818,0
"30086",549469.000000238,192109.999998924,0
"30087",556199.000000295,186578.999998608,0
"30088",550781.000000249,182632.999998879,0
"30089",551674.000000256,182409.999998839,0
"30090",551364.000000254,180644.999998855,0
"30091",552024.000000259,181991.999998823,0
"30092",509856.000000051,179474.999999832,0
"30093",510822.000000053,185066.999999821,0
"30094",507931.000000046,182217.999999847,0
"30095",508626.000000048,191642.999999841,0
"30096",508664.000000048,191520.999999839,0
"30097",508816.000000048,191587.999999839,0
"30098",510760.000000053,185142.999999822,0
"30099",510719.000000053,188243.999999822,0
"30100",510563.000000052,188266.999999822,0
"30101",510563.000000052,188266.999999822,0
"30102",510580.000000052,188248.999999823,0
"30103",509652.00000005,179562.999999833,0
"30104",506464.000000043,185984.999999859,0
"30105",507862.000000046,186302.999999848,0
"30106",505755.000000042,179966.999999865,0
"30107",508560.000000048,177199.999999844,0
"30108",507502.000000045,186502.99999985,0
"30109",509670.00000005,182049.999999833,0
"30110",508928.000000048,179041.999999839,0
"30111",510093.000000051,187338.999999827,0
"30112",510411.000000052,188225.999999824,0
"30113",510417.000000052,188176.999999824,0
"30114",510720.000000053,181124.999999824,0
"30115",508518.000000047,190558.999999841,0
"30116",510500.000000052,191299.999999823,0
"30117",508605.000000048,181861.999999842,0
"30118",510188.000000051,186845.999999827,0
"30119",506397.000000043,186485.999999859,0
"30120",507239.000000045,182210.999999853,0
"30121",510090.000000051,180216.99999983,0
"30122",508091.000000047,190849.999999845,0
"30123",507471.000000045,177261.999999853,0
"30124",506726.000000044,181527.999999858,0
"30125",510874.000000053,187448.999999819,0
"30126",508796.000000048,189456.99999984,0
"30127",510582.000000052,186120.999999824,0
"30128",509803.00000005,178572.999999833,0
"30129",508549.000000048,178804.999999842,0
"30130",508426.000000047,178845.999999844,0
"30131",506338.000000043,185928.99999986,0
"30132",506200.000000043,184499.999999862,0
"30133",506250.000000043,184527.999999861,0
"30134",509070.000000049,178899.999999839,0
"30135",509069.000000049,178906.999999839,0
"30136",509068.000000049,178906.999999839,0
"30137",506559.000000043,179387.999999859,0
"30138",508180.000000047,190349.999999845,0
"30139",509355.000000049,179622.999999836,0
"30140",508436.000000047,177048.999999844,0
"30141",510968.000000053,185340.99999982,0
"30142",508040.000000046,191229.999999845,0
"30143",510014.000000051,187307.999999827,0
"30144",507200.000000045,184367.999999853,0
"30145",505359.000000041,181323.999999868,0
"30146",510249.000000052,178829.999999828,0
"30147",510245.000000052,178835.999999827,0
"30148",508168.000000047,182175.999999846,0
"30149",508168.000000047,182175.999999846,0
"30150",505357.000000041,183887.999999869,0
"30151",507430.000000045,182059.999999852,0
"30152",510186.000000051,190486.999999826,0
"30153",509363.000000049,181655.999999835,0
"30154",505344.000000041,184330.999999868,0
"30155",506455.000000043,186311.999999859,0
"30156",506455.000000043,186311.999999859,0
"30157",506738.000000044,178692.999999858,0
"30158",504635.000000039,190450.999999873,0
"30159",508526.000000047,190510.999999841,0
"30160",507710.000000046,181799.99999985,0
"30161",507013.000000044,181929.999999856,0
"30162",505379.000000041,183221.999999867,0
"30163",506147.000000042,186436.999999861,0
"30164",509013.000000049,179207.999999839,0
"30165",508225.000000047,186828.999999844,0
"30166",510090.000000051,182054.999999829,0
"30167",510291.000000052,180424.999999827,0
"30168",510846.000000053,188244.99999982,0
"30169",506430.000000043,179318.99999986,0
"30170",507714.000000046,183954.999999848,0
"30171",510487.000000052,190556.999999823,0
"30172",510250.000000051,190655.999999826,0
"30173",509562.00000005,188245.999999833,0
"30174",509220.000000049,186434.999999836,0
"30175",511601.000000055,185492.999999813,0
"30176",511795.000000055,185599.999999812,0
"30177",511055.000000053,187689.999999818,0
"30178",509154.000000049,187466.999999835,0
"30179",507096.000000044,179234.999999856,0
"30180",505049.00000004,191548.999999869,0
"30181",509051.000000049,178635.999999839,0
"30182",506635.000000043,181296.999999859,0
"30183",507214.000000045,177795.999999855,0
"30184",507937.000000046,184062.999999848,0
"30185",511339.000000054,188761.999999816,0
"30186",509640.00000005,191226.999999831,0
"30187",509440.00000005,187265.999999833,0
"30188",508044.000000047,181526.999999846,0
"30189",508218.000000047,190738.999999845,0
"30190",507982.000000046,191157.999999846,0
"30191",508531.000000047,190718.999999841,0
"30192",509667.00000005,179456.999999833,0
"30193",505472.000000041,183167.999999867,0
"30194",508769.000000048,192038.999999839,0
"30195",507112.000000044,182265.999999854,0
"30196",506927.000000044,183205.999999856,0
"30197",508511.000000047,190580.999999842,0
"30198",510256.000000052,186922.999999825,0
"30199",508489.000000047,183081.999999843,0
"30200",510116.000000051,187773.999999828,0
"30201",510231.000000051,186974.999999826,0
"30202",505769.000000042,183065.999999865,0
"30203",510796.000000053,184976.999999822,0
"30204",510160.000000051,178845.999999828,0
"30205",505702.000000042,183980.999999866,0
"30206",507772.000000046,184365.999999849,0
"30207",509393.000000049,181309.999999834,0
"30208",509403.000000049,181305.999999835,0
"30209",508235.000000047,186729.999999843,0
"30210",508440.000000047,191139.999999843,0
"30211",508207.000000047,182165.999999845,0
"30212",508210.000000047,182157.999999844,0
"30213",507875.000000046,186211.999999847,0
"30214",508207.000000047,185781.999999845,0
"30215",508490.000000047,185876.999999842,0
"30216",508234.000000047,190432.999999843,0
"30217",508384.000000047,188823.999999843,0
"30218",508384.000000047,188823.999999843,0
"30219",509997.000000051,180027.99999983,0
"30220",504773.00000004,183495.999999873,0
"30221",508549.000000047,190612.999999842,0
"30222",508562.000000048,190611.999999841,0
"30223",509139.000000049,183336.999999837,0
"30224",509069.000000049,181294.999999838,0
"30225",509055.000000049,181365.999999839,0
"30226",505610.000000041,183306.999999866,0
"30227",511229.000000054,186201.999999816,0
"30228",508274.000000047,185804.999999844,0
"30229",509784.00000005,190674.99999983,0
"30230",509769.00000005,190649.99999983,0
"30231",506090.000000042,179747.999999864,0
"30232",510273.000000052,186938.999999827,0
"30233",509777.00000005,179911.999999831,0
"30234",511014.000000053,185032.999999819,0
"30235",505010.00000004,183644.99999987,0
"30236",506181.000000043,180284.999999862,0
"30237",508718.000000048,183310.999999841,0
"30238",508315.000000047,192059.999999842,0
"30239",506118.000000042,186028.999999862,0
"30240",506741.000000044,183103.999999858,0
"30241",509083.000000049,187083.999999837,0
"30242",508332.000000047,190817.999999842,0
"30243",510332.000000052,187106.999999825,0
"30244",508147.000000047,190645.999999845,0
"30245",510996.000000053,182024.99999982,0
"30246",509009.000000049,192014.999999836,0
"30247",511557.000000055,186836.999999813,0
"30248",507690.000000046,183529.99999985,0
"30249",508899.000000048,182024.999999839,0
"30250",509770.00000005,190958.99999983,0
"30251",507571.000000045,182609.99999985,0
"30252",507522.000000045,185272.99999985,0
"30253",505721.000000042,185056.999999864,0
"30254",507132.000000044,177974.999999854,0
"30255",511515.000000055,185142.999999815,0
"30256",505831.000000042,190857.999999863,0
"30257",505918.000000042,190830.999999863,0
"30258",509809.00000005,191031.999999829,0
"30259",507773.000000046,184322.99999985,0
"30260",510291.000000052,191319.999999825,0
"30261",511173.000000054,181578.999999818,0
"30262",506700.000000044,181508.999999858,0
"30263",506087.000000042,180050.999999862,0
"30264",505296.000000041,190530.999999868,0
"30265",508419.000000047,190434.999999842,0
"30266",508038.000000046,190803.999999846,0
"30267",507952.000000046,179499.999999849,0
"30268",508017.000000046,179601.999999849,0
"30269",507949.000000046,179585.999999848,0
"30270",508594.000000048,191443.999999841,0
"30271",510647.000000052,179676.999999825,0
"30272",511164.000000054,187518.999999817,0
"30273",510081.000000051,187174.999999827,0
"30274",510191.000000051,191115.999999825,0
"30275",510151.000000051,191062.999999826,0
"30276",505754.000000042,184462.999999864,0
"30277",506713.000000044,178893.999999858,0
"30278",510809.000000053,187645.999999821,0
"30279",505476.000000041,184709.999999867,0
"30280",509300.000000049,182059.999999836,0
"30281",508300.000000047,179799.999999844,0
"30282",504712.00000004,183462.999999873,0
"30283",510413.000000052,181473.999999826,0
"30284",509879.000000051,191817.999999829,0
"30285",509102.000000049,191445.999999836,0
"30286",509037.000000049,177843.999999838,0
"30287",509275.000000049,179022.999999837,0
"30288",509169.000000049,179091.999999837,0
"30289",511326.000000054,187485.999999816,0
"30290",508845.000000048,177101.99999984,0
"30291",510364.000000052,186596.999999826,0
"30292",509901.000000051,181484.999999831,0
"30293",507705.000000046,186770.99999985,0
"30294",510816.000000053,185963.99999982,0
"30295",509223.000000049,179701.999999837,0
"30296",509162.000000049,191516.999999835,0
"30297",509744.00000005,180056.999999832,0
"30298",510325.000000052,190389.999999825,0
"30299",509203.000000049,182914.999999837,0
"30300",507601.000000046,177056.999999851,0
"30301",505612.000000041,179870.999999866,0
"30302",511063.000000053,189293.999999818,0
"30303",509571.00000005,187616.999999833,0
"30304",510356.000000052,187841.999999824,0
"30305",508816.000000048,177403.999999841,0
"30306",506031.000000042,180900.999999863,0
"30307",510658.000000053,186181.999999822,0
"30308",510490.000000052,186515.999999824,0
"30309",511072.000000053,185815.999999819,0
"30310",505740.000000042,183102.999999866,0
"30311",507928.000000046,186682.999999847,0
"30312",505950.000000042,183747.999999864,0
"30313",509697.00000005,186917.999999832,0
"30314",509500.00000005,189599.999999833,0
"30315",510193.000000051,186113.999999827,0
"30316",508006.000000046,186223.999999845,0
"30317",508407.000000047,191686.999999843,0
"30318",508515.000000047,188508.999999842,0
"30319",508182.000000047,181535.999999845,0
"30320",506261.000000043,185852.99999986,0
"30321",510302.000000052,180556.999999828,0
"30322",510169.000000051,191592.999999826,0
"30323",509790.00000005,191017.99999983,0
"30324",508372.000000047,192005.999999842,0
"30325",512217.000000056,185288.999999808,0
"30326",509601.00000005,191086.999999832,0
"30327",511455.000000054,180981.999999816,0
"30328",510662.000000053,187402.999999822,0
"30329",509530.00000005,190819.999999832,0
"30330",508261.000000047,190491.999999843,0
"30331",510637.000000052,187594.999999822,0
"30332",505195.000000041,176966.99999987,0
"30333",511071.000000053,185862.999999819,0
"30334",508470.000000047,188969.999999843,0
"30335",511287.000000054,181142.999999819,0
"30336",507925.000000046,190574.999999846,0
"30337",508352.000000047,177376.999999845,0
"30338",510463.000000052,186343.999999824,0
"30339",508167.000000047,181444.999999847,0
"30340",509148.000000049,178865.999999838,0
"30341",509948.000000051,179952.99999983,0
"30342",510569.000000052,180024.999999824,0
"30343",510010.000000051,179971.99999983,0
"30344",510088.000000051,187160.999999828,0
"30345",510087.000000051,187161.999999828,0
"30346",510702.000000053,188475.999999821,0
"30347",506915.000000044,183284.999999856,0
"30348",507680.000000046,184693.999999849,0
"30349",507681.000000046,184694.999999849,0
"30350",505929.000000042,179638.999999864,0
"30351",509195.000000049,183004.999999837,0
"30352",505494.000000041,181262.999999867,0
"30353",509477.00000005,181625.999999833,0
"30354",509384.000000049,187222.999999834,0
"30355",505463.000000041,190540.999999866,0
"30356",506813.000000044,186181.999999856,0
"30357",508135.000000047,190562.999999844,0
"30358",509861.000000051,180038.999999832,0
"30359",508930.000000048,191370.999999837,0
"30360",508708.000000048,181851.999999841,0
"30361",505793.000000042,184645.999999865,0
"30362",506941.000000044,183104.999999856,0
"30363",506942.000000044,183105.999999856,0
"30364",506410.000000043,185996.999999859,0
"30365",509618.00000005,179166.999999834,0
"30366",510184.000000051,188268.999999827,0
"30367",508898.000000048,181767.99999984,0
"30368",507967.000000046,186628.999999846,0
"30369",509781.00000005,187430.99999983,0
"30370",507380.000000045,181889.999999852,0
"30371",506044.000000042,180170.999999863,0
"30372",507056.000000044,178970.999999855,0
"30373",508130.000000047,186128.999999845,0
"30374",506168.000000042,186170.999999861,0
"30375",508430.000000047,190802.999999842,0
"30376",508431.000000047,190802.999999843,0
"30377",510260.000000051,186408.999999826,0
"30378",509133.000000049,191307.999999836,0
"30379",510353.000000052,189165.999999825,0
"30380",508068.000000047,182466.999999846,0
"30381",508845.000000048,181526.999999839,0
"30382",509309.000000049,179288.999999836,0
"30383",506115.000000042,180371.999999862,0
"30384",510042.000000051,186547.999999828,0
"30385",508303.000000047,190760.999999844,0
"30386",506391.000000043,186137.99999986,0
"30387",508539.000000048,180709.999999844,0
"30388",509095.000000049,191535.999999837,0
"30389",509682.00000005,183077.999999832,0
"30390",510475.000000052,184030.999999825,0
"30391",509784.00000005,190719.999999829,0
"30392",505655.000000041,190335.999999865,0
"30393",506424.000000043,180638.99999986,0
"30394",511088.000000053,187765.999999818,0
"30395",505088.00000004,183473.999999871,0
"30396",508665.000000048,180817.999999842,0
"30397",505981.000000042,178842.999999865,0
"30398",507762.000000046,184497.99999985,0
"30399",505915.000000042,177048.999999864,0
"30400",510733.000000053,185907.999999822,0
"30401",506852.000000044,184136.999999857,0
"30402",511405.000000054,180711.999999817,12
"30403",507511.000000045,186078.99999985,0
"30404",509951.000000051,181682.99999983,0
"30405",511146.000000054,187645.999999818,0
"30406",506128.000000042,185953.999999861,0
"30407",508053.000000047,174452.999999847,0
"30408",507853.000000046,174516.99999985,0
"30409",509263.000000049,187320.999999835,0
"30410",508506.000000047,191920.999999841,0
"30411",507392.000000045,183365.999999852,0
"30412",509376.000000049,178874.999999836,0
"30413",510016.000000051,181406.999999829,0
"30414",505628.000000041,179668.999999866,0
"30415",506044.000000042,180279.999999863,0
"30416",509552.00000005,179593.999999834,0
"30417",506299.000000043,185935.999999861,0
"30418",505858.000000042,180199.999999864,0
"30419",507982.000000046,190774.999999847,0
"30420",507997.000000046,186321.999999847,0
"30421",507994.000000046,186318.999999847,0
"30422",507985.000000046,186323.999999847,0
"30423",506029.000000042,180823.999999863,0
"30424",507140.000000044,186189.999999853,0
"30425",507908.000000046,192177.999999846,0
"30426",506510.000000043,186105.99999986,0
"30427",506343.000000043,184679.999999861,0
"30428",505657.000000041,177774.999999866,0
"30429",507571.000000045,184141.999999851,0
"30430",508206.000000047,192253.999999844,0
"30431",506183.000000042,185915.999999861,0
"30432",508508.000000047,190809.999999841,0
"30433",509456.00000005,188015.999999833,0
"30434",505585.000000041,179904.999999868,0
"30435",510959.000000053,187815.999999819,0
"30436",510603.000000052,187469.999999823,0
"30437",508026.000000046,182187.999999846,0
"30438",505182.000000041,190479.999999868,0
"30439",509518.00000005,187098.999999833,0
"30440",510352.000000052,189485.999999825,0
"30441",505269.000000041,184541.999999868,0
"30442",508404.000000047,191007.999999842,0
"30443",505400.000000041,190682.999999866,0
"30444",506021.000000042,180219.999999863,0
"30445",509842.000000051,177164.999999832,0
"30446",510058.000000051,186013.999999828,0
"30447",508992.000000049,187465.999999838,0
"30448",506967.000000044,184236.999999855,0
"30449",508423.000000047,190838.999999842,0
"30450",509032.000000049,182147.999999838,0
"30451",507588.000000046,182594.99999985,0
"30452",508257.000000047,177509.999999846,0
"30453",506998.000000044,175629.999999856,0
"30454",505613.000000041,184227.999999866,0
"30455",508120.000000047,191763.999999844,0
"30456",505483.000000041,190369.999999866,0
"30457",509361.000000049,179877.999999835,0
"30458",511027.000000053,186166.999999819,0
"30459",509824.00000005,191296.999999829,0
"30460",507890.000000046,181100.999999848,0
"30461",508767.000000048,177516.99999984,0
"30462",508650.000000048,191308.99999984,0
"30463",505783.000000042,183582.999999866,0
"30464",507075.000000044,181913.999999855,0
"30465",505637.000000041,179634.999999866,0
"30466",508099.000000047,182340.999999846,0
"30467",509123.000000049,187079.999999837,0
"30468",506514.000000043,179175.999999861,0
"30469",505696.000000042,181757.999999865,0
"30470",510257.000000052,178637.999999827,0
"30471",508613.000000048,181866.999999842,0
"30472",505224.000000041,181850.99999987,0
"30473",505028.00000004,181884.99999987,0
"30474",505028.00000004,181884.99999987,0
"30475",505026.00000004,181873.999999869,0
"30476",510224.000000051,179527.999999827,0
"30477",505114.00000004,190647.999999868,0
"30478",509393.000000049,187107.999999834,0
"30479",509483.00000005,191128.999999832,0
"30480",511029.000000053,185276.999999819,0
"30481",506147.000000042,179898.999999863,0
"30482",506147.000000042,179898.999999863,0
"30483",511545.000000055,181872.999999816,0
"30484",509225.000000049,178685.999999837,0
"30485",511085.000000054,185195.999999819,0
"30486",509834.00000005,191645.99999983,0
"30487",507895.000000046,181816.999999848,0
"30488",507763.000000046,185395.999999849,0
"30489",509379.000000049,183079.999999834,0
"30490",507941.000000046,186020.999999847,0
"30491",505617.000000041,183190.999999866,0
"30492",508450.000000047,192061.999999842,0
"30493",507490.000000045,182667.999999851,0
"30494",505492.000000041,183328.999999866,0
"30495",506146.000000042,179795.999999862,0
"30496",509790.00000005,191389.999999831,0
"30497",506570.000000043,177076.999999859,0
"30498",506345.000000043,180340.999999861,0
"30499",508268.000000047,190716.999999843,0
"30500",511450.000000054,180979.999999816,0
"30501",508168.000000047,181462.999999846,0
"30502",505523.000000041,176984.999999869,0
"30503",510291.000000052,191096.999999824,0
"30504",507980.000000046,182469.999999848,0
"30505",510977.000000053,187859.999999819,0
"30506",510966.000000053,187858.99999982,0
